City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
294,prince george,53.9166,-122.753,-2.43,82,100,0.89,-122.753,-122.753
295,santa rosalia,27.3167,-112.2833,23.48,44,0,3.17,-112.2833,-112.2833
296,saipan,15.1355,145.701,27.39,89,20,5.66,145.701,145.701
297,serafimovich,49.5786,42.736,11.46,63,100,2.56,42.736,42.736
298,qamdo,31.1667,97.2333,-2.07,67,24,0.51,97.2333,97.2333
299,ulan bator,47.9077,106.8832,-8.93,92,0,1.0,106.8832,106.8832
300,saynshand,44.8824,110.1163,5.87,58,70,2.24,110.1163,110.1163
301,iisalmi,63.5592,27.1907,-5.12,88,93,2.95,27.1907,27.1907
302,nar'yan-mar,67.6713,53.087,-10.5,97,100,2.68,53.087,53.087
303,othello,46.826,-119.1753,2.19,46,50,2.18,-119.1753,-119.1753
304,lethem,3.3803,-59.7968,38.34,28,85,2.9,-59.7968,-59.7968
305,pitimbu,-7.4706,-34.8086,27.94,60,12,4.47,-34.8086,-34.8086
306,soledade,-28.8183,-52.5103,17.12,90,100,3.38,-52.5103,-52.5103
307,chornomors'k,46.305,30.6548,16.85,92,8,7.64,30.6548,30.6548
308,calderitas,18.55,-88.25,29.82,58,65,2.47,-88.25,-88.25
309,jeddah,21.5169,39.2192,30.92,58,0,4.63,39.2192,39.2192
310,ust'-kulom,61.6864,53.6902,-5.47,98,99,1.58,53.6902,53.6902
311,black point,-34.6187,137.8972,11.55,70,3,5.37,137.8972,137.8972
312,al bawiti,28.3492,28.8659,24.4,50,0,4.18,28.8659,28.8659
313,karema,-6.8205,30.4389,26.63,62,88,0.89,30.4389,30.4389
314,el calafate,-50.3408,-72.2768,7.18,49,0,2.36,-72.2768,-72.2768
315,cox's bazar,21.4532,91.9798,24.29,79,31,2.62,91.9798,91.9798
316,xilin hot,43.9667,116.0333,4.0,59,100,1.36,116.0333,116.0333
317,sandnessjoen,66.0217,12.6316,-1.94,64,0,3.09,12.6316,12.6316
318,buala,-8.145,159.5921,26.38,83,84,1.57,159.5921,159.5921
319,tosontsengel,48.7567,98.2839,-2.39,84,88,0.73,98.2839,98.2839
320,chonchi,-42.6128,-73.8092,12.56,54,22,2.2,-73.8092,-73.8092
321,bondo,3.8146,23.6866,25.45,76,81,1.64,23.6866,23.6866
322,utrik,11.2278,169.8474,27.94,78,99,9.22,169.8474,169.8474
323,kudahuvadhoo,2.6708,72.8944,27.44,77,88,2.55,72.8944,72.8944
324,saskatoon,52.1168,-106.6345,-6.12,85,99,5.36,-106.6345,-106.6345
325,tsiombe,-25.3,45.4833,20.61,77,92,6.66,45.4833,45.4833
326,nizhnyaya poyma,56.1622,97.1933,-5.67,56,100,5.17,97.1933,97.1933
327,puerto deseado,-47.7503,-65.8938,7.68,34,1,3.03,-65.8938,-65.8938
328,jinzhou,41.1078,121.1417,9.65,35,71,2.97,121.1417,121.1417
329,olanchito,15.5,-86.5667,25.91,95,100,0.64,-86.5667,-86.5667
330,aleg,17.0481,-13.9209,39.1,14,34,2.81,-13.9209,-13.9209
331,mount isa,-20.7333,139.5,20.87,56,74,2.06,139.5,139.5
332,choibalsan,48.0667,114.5,-3.03,87,53,2.37,114.5,114.5
333,krasnovishersk,60.4078,57.082,-5.0,99,100,0.79,57.082,57.082
334,selfoss,63.9331,-20.9971,3.91,70,40,4.37,-20.9971,-20.9971
335,ponta delgada,37.7333,-25.6667,20.4,77,40,6.17,-25.6667,-25.6667
336,mount pleasant,32.7941,-79.8626,19.08,97,75,3.09,-79.8626,-79.8626
337,dek'emhare,15.07,39.0475,17.45,81,100,2.23,39.0475,39.0475
338,tauranga,-37.6861,176.1667,17.58,98,99,2.41,176.1667,176.1667
339,forster,-32.1667,152.5167,17.94,66,100,3.17,152.5167,152.5167
340,oltinko'l,40.8011,72.1634,14.97,57,100,3.34,72.1634,72.1634
341,ulverstone,-41.15,146.1667,8.45,85,61,4.24,146.1667,146.1667
342,es castell,39.8795,4.2854,18.38,59,20,1.03,4.2854,4.2854
343,singkawang,0.9,109.0,25.2,84,100,0.83,109.0,109.0
344,sao jose da coroa grande,-8.8978,-35.1478,28.18,62,42,4.9,-35.1478,-35.1478
345,lao cai,22.4833,103.95,21.0,85,52,0.69,103.95,103.95
346,broome,42.2506,-75.833,6.16,77,100,2.57,-75.833,-75.833
347,arilje,43.7531,20.0956,18.2,72,100,3.23,20.0956,20.0956
348,pisco,-13.7,-76.2167,21.03,78,75,4.63,-76.2167,-76.2167
349,znomenka,48.7128,32.6647,15.15,67,7,4.94,32.6647,32.6647
350,bol'shoye boldino,55.0059,45.3142,3.15,93,100,1.41,45.3142,45.3142
351,rundu,-17.9333,19.7667,28.1,31,72,4.73,19.7667,19.7667
352,turabah,21.2141,41.6331,25.3,44,76,5.08,41.6331,41.6331
353,east ballina,-28.8667,153.5833,19.9,86,79,9.48,153.5833,153.5833
354,marka,1.7159,44.7717,27.09,81,83,4.41,44.7717,44.7717
355,mount pearl,47.5166,-52.7813,3.51,89,96,2.68,-52.7813,-52.7813
356,smidovich,48.6,133.8167,-0.66,87,92,3.32,133.8167,133.8167
357,dryden,49.7833,-92.7503,-5.84,79,100,3.6,-92.7503,-92.7503
358,islamkot,24.6997,70.177,30.04,27,0,3.61,70.177,70.177
359,humaita,-7.5061,-63.0208,37.86,28,94,1.49,-63.0208,-63.0208
360,ishikawa,26.4233,127.8214,23.98,79,0,3.09,127.8214,127.8214
361,sona,45.4388,10.8255,14.77,82,0,1.54,10.8255,10.8255
362,fereydunshahr,32.941,50.121,9.66,59,85,1.22,50.121,50.121
363,san juan de uraba,8.7592,-76.5297,29.48,75,54,1.25,-76.5297,-76.5297
364,swakopmund,-22.6833,14.5333,17.21,76,33,1.34,14.5333,14.5333
365,mbandaka,0.0487,18.2603,23.25,90,100,2.71,18.2603,18.2603
366,valparaiso,-33.0393,-71.6273,19.8,63,0,4.12,-71.6273,-71.6273
367,andovoranto,-18.95,49.1,24.07,87,2,3.1,49.1,49.1
368,vorgashor,67.5833,63.95,-12.52,93,96,2.45,63.95,63.95
369,udachny,66.4167,112.4,-21.09,98,99,2.33,112.4,112.4
370,buarcos,40.166,-8.8768,18.7,80,23,5.82,-8.8768,-8.8768
371,otuzco,-7.9,-78.5833,16.01,57,79,3.84,-78.5833,-78.5833
372,kingston,17.997,-76.7936,30.13,84,100,0.69,-76.7936,-76.7936
373,codrington,-38.2667,141.9667,10.89,64,98,2.96,141.9667,141.9667
374,babat,-7.1128,112.1635,26.67,80,40,2.42,112.1635,112.1635
375,phan thiet,10.9333,108.1,25.42,87,68,2.7,108.1,108.1
376,anadarko,35.0726,-98.2437,9.0,38,0,8.33,-98.2437,-98.2437
377,saudarkrokur,65.7461,-19.6394,0.41,67,8,3.03,-19.6394,-19.6394
378,bardai,11.65,7.2333,27.63,22,88,2.13,7.2333,7.2333
379,masterton,-40.9597,175.6575,13.82,98,58,1.34,175.6575,175.6575
380,inarajan village,13.2736,144.7484,28.08,92,100,7.49,144.7484,144.7484
381,bayanhongor,46.7167,100.1167,-1.89,76,96,1.23,100.1167,100.1167
382,puerto colombia,10.9878,-74.9547,32.05,68,100,2.99,-74.9547,-74.9547
383,molchanovo,57.5817,83.7692,-8.99,91,19,2.27,83.7692,83.7692
384,phuthaditjhaba,-28.5242,28.8158,5.79,97,100,1.91,28.8158,28.8158
385,emmett,43.8735,-116.4993,7.88,56,20,0.93,-116.4993,-116.4993
386,bac lieu,9.285,105.7244,26.67,85,100,4.64,105.7244,105.7244
387,huedin,46.8667,23.05,16.23,55,89,2.44,23.05,23.05
388,lihue,21.9789,-159.3672,21.77,84,20,2.57,-159.3672,-159.3672
389,kalevala,65.2,31.1667,-5.51,80,15,2.68,31.1667,31.1667
390,kalabo,-14.97,22.6814,26.39,51,66,1.84,22.6814,22.6814
391,saint-pierre,-21.3393,55.4781,24.82,78,75,1.54,55.4781,55.4781
392,villa gesell,-37.2639,-56.973,13.92,59,87,7.78,-56.973,-56.973
393,ramadi,33.4226,43.3058,27.0,26,98,0.99,43.3058,43.3058
394,gurupi,-11.7292,-49.0686,42.71,14,68,0.7,-49.0686,-49.0686
395,launceston,-41.45,147.1667,5.8,75,79,0.0,147.1667,147.1667
396,acarau,-2.8856,-40.12,32.02,54,2,7.94,-40.12,-40.12
397,axim,4.8699,-2.2405,27.49,81,93,2.68,-2.2405,-2.2405
398,yelizovo,53.1873,158.3805,1.56,78,63,2.63,158.3805,158.3805
399,villa regina,-39.1,-67.0667,14.38,35,94,7.26,-67.0667,-67.0667
400,leh,34.1667,77.5833,4.02,36,9,1.71,77.5833,77.5833
401,dabakala,8.3667,-4.4333,30.97,57,38,2.05,-4.4333,-4.4333
402,woodward,36.4337,-99.3904,6.57,44,0,7.2,-99.3904,-99.3904
403,rongelap,11.1635,166.8941,28.24,74,100,8.06,166.8941,166.8941
404,bhimunipatnam,17.8833,83.4333,25.73,79,12,2.69,83.4333,83.4333
405,geraldton,-28.7667,114.6,16.23,77,2,3.6,114.6,114.6
406,olyokminsk,60.3736,120.4264,-12.22,91,100,3.98,120.4264,120.4264
407,isangel,-19.55,169.2667,20.84,79,44,4.26,169.2667,169.2667
408,uberaba,-19.7483,-47.9319,31.11,43,97,3.35,-47.9319,-47.9319
409,bassenge,50.7588,5.6099,12.15,88,75,6.17,5.6099,5.6099
410,yopal,5.3378,-72.3959,33.29,48,90,1.69,-72.3959,-72.3959
411,galliano,29.4422,-90.2992,15.0,72,100,7.2,-90.2992,-90.2992
412,salalah,17.0151,54.0924,28.05,74,75,1.03,54.0924,54.0924
413,lorengau,-2.0226,147.2712,26.02,85,95,1.26,147.2712,147.2712
414,santa cruz de yojoa,14.9833,-87.9,21.03,96,100,0.44,-87.9,-87.9
415,tevriz,57.509,72.4042,-10.37,96,81,1.66,72.4042,72.4042
416,nuku'alofa,-21.1333,-175.2,22.19,94,75,7.2,-175.2,-175.2
417,tvoroyri,61.5556,-6.8111,7.15,62,70,10.43,-6.8111,-6.8111
418,ola,59.5833,151.2833,-3.81,79,100,4.54,151.2833,151.2833
419,ottumwa,41.02,-92.4113,0.31,65,100,12.35,-92.4113,-92.4113
420,tanumah,27.1,44.1333,23.45,46,56,2.17,44.1333,44.1333
421,inhambane,-23.865,35.3833,18.99,100,75,0.0,35.3833,35.3833
422,berdigestyakh,62.0989,126.6992,-21.01,100,100,0.49,126.6992,126.6992
423,rizokarpaso,35.6,34.375,24.66,59,100,2.4,34.375,34.375
424,solikamsk,59.6196,56.7729,-4.94,98,100,0.97,56.7729,56.7729
425,kloulklubed,7.0419,134.2556,25.28,77,94,1.4,134.2556,134.2556
426,ninotsminda,41.2646,43.5916,8.04,75,7,2.72,43.5916,43.5916
427,santa elena de uairen,4.6167,-61.1333,30.41,36,85,3.85,-61.1333,-61.1333
428,kaoma,-14.7833,24.8,24.94,49,22,2.29,24.8,24.8
429,hirado,33.3597,129.5531,19.5,52,0,2.64,129.5531,129.5531
430,san ignacio de velasco,-16.3667,-60.95,29.4,50,94,2.36,-60.95,-60.95
431,tuy hoa,13.0833,109.3,25.66,91,100,5.77,109.3,109.3
432,dubbo,-32.25,148.6167,8.07,42,16,5.66,148.6167,148.6167
433,undurkhaan,47.3194,110.6556,-1.44,83,14,1.72,110.6556,110.6556
434,diego de almagro,-26.3667,-70.05,28.45,14,0,7.65,-70.05,-70.05
435,cockburn town,21.4612,-71.1419,28.42,79,96,4.82,-71.1419,-71.1419
436,gobabis,-22.45,18.9667,28.69,7,0,5.09,18.9667,18.9667
437,san antonio de pale,-1.4014,5.6325,26.44,85,87,6.71,5.6325,5.6325
438,firuzabad,28.8438,52.5707,19.07,52,91,0.55,52.5707,52.5707
439,lata,40.1629,-8.3327,17.67,73,40,2.76,-8.3327,-8.3327
440,lochbuie,40.0072,-104.7161,5.42,57,20,3.09,-104.7161,-104.7161
441,vadso,70.0744,29.7487,0.49,86,40,4.12,29.7487,29.7487
442,weno,7.4515,151.8468,26.46,82,100,2.29,151.8468,151.8468
443,sake,-1.5736,29.045,18.41,94,100,0.7,29.045,29.045
444,edessa,37.1671,38.7939,22.9,31,100,0.65,38.7939,38.7939
445,ta`u,-14.2336,-169.5144,26.89,71,23,9.12,-169.5144,-169.5144
446,kolwezi,-10.7148,25.4667,22.18,61,100,0.87,25.4667,25.4667
447,tokoroa,-38.2333,175.8667,12.75,87,100,0.45,175.8667,175.8667
448,umm qasr,30.0405,47.9168,25.93,35,11,3.51,47.9168,47.9168
449,keminmaa,65.8596,24.8228,-9.13,86,75,2.57,24.8228,24.8228
450,dergachi,51.2328,48.7659,9.72,87,83,2.67,48.7659,48.7659
451,kapuvar,47.5922,17.0289,10.14,71,100,4.76,17.0289,17.0289
452,le port,-20.9373,55.2919,25.0,95,35,0.95,55.2919,55.2919
453,mayahi,13.9553,7.6712,32.52,12,100,4.07,7.6712,7.6712
454,dingwall,57.5953,-4.4272,6.97,81,98,3.03,-4.4272,-4.4272
455,kargopol',61.5071,38.9456,-4.21,91,86,1.78,38.9456,38.9456
456,ceerigaabo,10.6162,47.368,20.1,62,32,2.2,47.368,47.368
457,vila velha,-20.3297,-40.2925,29.97,72,20,7.72,-40.2925,-40.2925
458,mont-laurier,46.5501,-75.4993,0.81,52,66,1.87,-75.4993,-75.4993
459,aldinga beach,-35.2793,138.4604,10.81,80,1,3.2,138.4604,138.4604
460,kamennomostskiy,44.2983,40.1856,15.17,48,0,2.44,40.1856,40.1856
461,zyryanskoye,56.8306,86.6258,-8.11,75,20,3.06,86.6258,86.6258
462,xinyi,22.373,110.9475,20.78,75,25,0.94,110.9475,110.9475
463,happy valley-goose bay,53.3168,-60.3315,1.18,42,29,6.87,-60.3315,-60.3315
464,itoman,26.1247,127.6694,24.01,76,20,4.63,127.6694,127.6694
465,nova xavantina,-14.6667,-52.35,42.18,17,58,1.6,-52.35,-52.35
466,kuhmo,64.1333,29.5167,-8.68,98,59,1.16,29.5167,29.5167
467,egilsstadir,65.2653,-14.3948,2.25,85,75,2.14,-14.3948,-14.3948
468,xinyuan,37.3,99.0,-2.39,43,0,1.57,99.0,99.0
469,pingxiang,27.6167,113.85,17.8,78,81,1.34,113.85,113.85
470,constantia,44.1833,28.65,16.5,94,1,5.93,28.65,28.65
471,blankenberge,51.3131,3.1323,12.97,76,74,0.89,3.1323,3.1323
472,haiku-pauwela,20.9219,-156.3051,23.36,88,0,0.0,-156.3051,-156.3051
473,santa vitoria do palmar,-33.5189,-53.3681,12.99,71,100,8.34,-53.3681,-53.3681
474,tapes,-30.6733,-51.3958,22.04,76,100,5.5,-51.3958,-51.3958
475,holualoa,19.6228,-155.9522,22.15,79,75,4.02,-155.9522,-155.9522
476,santa marta de ortigueira,43.6833,-7.85,17.36,72,76,1.79,-7.85,-7.85
477,castillos,-34.1667,-53.8333,11.12,79,100,7.63,-53.8333,-53.8333
478,oyem,1.5995,11.5793,21.57,98,99,1.5,11.5793,11.5793
479,cozumel,20.5083,-86.9458,30.04,84,40,4.12,-86.9458,-86.9458
480,mirnyy,62.5353,113.9611,-26.7,100,26,1.37,113.9611,113.9611
481,sydney mines,46.2367,-60.2177,7.81,82,59,4.47,-60.2177,-60.2177
482,manakara,-22.1333,48.0167,23.81,91,100,2.87,48.0167,48.0167
483,puquio,-14.7,-74.1333,19.3,19,27,5.27,-74.1333,-74.1333
484,rio grande,-32.035,-52.0986,22.06,79,100,7.47,-52.0986,-52.0986
485,ishigaki,24.3448,124.1572,25.7,73,68,8.76,124.1572,124.1572
486,zyryanovsk,49.7386,84.2719,5.54,83,100,3.31,84.2719,84.2719
487,rabaul,-4.1967,152.1721,25.64,83,57,2.92,152.1721,152.1721
488,florence,43.7667,11.25,17.39,76,40,3.6,11.25,11.25
489,kuta,-8.7233,115.1723,26.97,94,20,3.13,115.1723,115.1723
490,marsa alam,25.0757,34.8918,26.71,67,0,0.5,34.8918,34.8918
491,santo domingo de los colorados,-0.25,-79.15,24.6,84,100,1.47,-79.15,-79.15
492,solaro,44.8799,9.1732,14.23,84,0,1.21,9.1732,9.1732
493,sambava,-14.2667,50.1667,24.53,82,4,2.83,50.1667,50.1667
494,katsuren-haebaru,26.3369,127.8719,24.01,79,0,3.09,127.8719,127.8719
495,popondetta,-8.7537,148.2534,21.87,96,100,1.17,148.2534,148.2534
496,ha'il,27.5219,41.6907,23.01,64,20,3.09,41.6907,41.6907
497,dickinson,29.4608,-95.0513,11.2,67,100,6.17,-95.0513,-95.0513
498,xapuri,-10.6517,-68.5044,37.49,29,72,2.5,-68.5044,-68.5044
499,durant,33.994,-96.3708,11.81,46,0,3.6,-96.3708,-96.3708
500,arar,30.9753,41.0381,20.01,73,40,2.06,41.0381,41.0381
501,hilo,19.7297,-155.09,23.68,94,100,3.09,-155.09,-155.09
502,mahajanga,-15.7167,46.3167,27.63,77,5,5.3,46.3167,46.3167
503,maintirano,-18.0667,44.0167,26.0,73,6,3.57,44.0167,44.0167
504,alindao,5.0267,21.2088,24.5,90,92,1.85,21.2088,21.2088
505,chaparral,3.7232,-75.4832,26.0,71,98,1.87,-75.4832,-75.4832
506,sault ste. marie,46.5168,-84.3333,2.16,48,0,1.54,-84.3333,-84.3333
507,yanam,16.7333,82.2167,25.31,70,21,2.35,82.2167,82.2167
508,nuuk,64.1835,-51.7216,14.34,21,75,13.89,-51.7216,-51.7216
509,antalaha,-14.9003,50.2788,23.57,87,2,1.94,50.2788,50.2788
510,zakamensk,50.3741,103.2863,-1.63,87,92,1.23,103.2863,103.2863
511,mbanza-ngungu,-5.25,14.8667,19.92,97,100,1.61,14.8667,14.8667
512,santyoku,37.4406,129.1708,14.39,68,2,3.65,129.1708,129.1708
513,barah,13.7,30.3667,32.91,32,49,1.13,30.3667,30.3667
514,pangody,65.85,74.4859,-11.1,92,100,3.99,74.4859,74.4859
515,belonia,23.2528,91.4514,23.15,87,15,1.04,91.4514,91.4514
516,chamical,-30.36,-66.314,16.94,64,100,3.73,-66.314,-66.314
517,laguna,38.421,-121.4238,19.49,63,0,1.54,-121.4238,-121.4238
518,daru,-9.0763,143.2092,25.08,83,100,5.09,143.2092,143.2092
519,al hudaydah,14.7978,42.9545,29.62,64,14,5.71,42.9545,42.9545
520,kiruna,67.8557,20.2251,-11.49,85,0,0.51,20.2251,20.2251
521,igarka,67.4667,86.5833,-18.04,97,56,2.01,86.5833,86.5833
522,kidal,18.4411,1.4078,33.84,9,3,6.62,1.4078,1.4078
523,ganges,43.9338,3.7078,16.98,81,22,1.46,3.7078,3.7078
524,collie,-33.3667,116.15,9.64,88,0,2.78,116.15,116.15
525,sotnikovskoye,45.0039,43.7772,15.07,71,3,3.44,43.7772,43.7772
526,northam,51.0333,-4.2167,13.14,95,100,4.36,-4.2167,-4.2167
527,paraparaumu,-40.9167,175.0167,14.36,96,65,4.82,175.0167,175.0167
528,nova vicosa,-17.8919,-39.3719,27.52,62,100,4.92,-39.3719,-39.3719
529,zhosaly,45.4878,64.0781,8.8,59,100,4.55,64.0781,64.0781
530,maturin,9.75,-63.1767,28.98,67,100,2.26,-63.1767,-63.1767
531,cedeira,43.6797,-8.0209,16.65,72,84,9.22,-8.0209,-8.0209
532,zhangjiakou,40.81,114.8794,12.3,43,42,0.36,114.8794,114.8794
533,bethlehem,-1.4558,-48.5044,32.02,66,40,2.57,-48.5044,-48.5044
534,chiredzi,-21.05,31.6667,14.88,87,100,2.68,31.6667,31.6667
535,gornozavodsk,58.3758,58.3211,-6.03,99,93,0.49,58.3211,58.3211
536,chipinge,-20.1883,32.6236,12.08,97,98,1.3,32.6236,32.6236
537,chissamba,-12.1667,17.3333,24.38,54,93,2.28,17.3333,17.3333
538,susuman,62.7833,148.1667,-17.23,99,100,1.34,148.1667,148.1667
539,cabugao,17.7931,120.4578,23.63,81,97,2.25,120.4578,120.4578
540,kuraymah,18.55,31.85,31.91,18,0,4.73,31.85,31.85
541,bahia de caraquez,-0.6,-80.4167,29.1,78,100,3.34,-80.4167,-80.4167
542,fortuna,40.5982,-124.1573,10.19,93,0,0.0,-124.1573,-124.1573
543,gurdaha,22.7347,88.7594,27.0,64,8,1.24,88.7594,88.7594
544,haifa,32.8156,34.9892,27.38,48,0,1.54,34.9892,34.9892
545,wichian buri,15.6578,101.106,23.73,89,94,1.6,101.106,101.106
546,honnali,14.25,75.6667,22.38,84,100,2.54,75.6667,75.6667
547,mareeba,-17.0,145.4333,16.4,89,66,0.99,145.4333,145.4333
548,belyy yar,53.6039,91.3903,-2.06,100,100,0.0,91.3903,91.3903
549,terrace,54.5163,-128.6035,4.68,57,100,0.25,-128.6035,-128.6035
550,dhangadhi,28.7079,80.5961,21.68,64,65,1.99,80.5961,80.5961
551,kalmunai,7.4167,81.8167,26.08,85,56,1.32,81.8167,81.8167
552,shetpe,44.1667,52.1167,14.13,46,24,3.46,52.1167,52.1167
553,pirallahi,40.4723,50.333,17.08,77,46,6.78,50.333,50.333
554,portland,45.5234,-122.6762,10.83,61,75,6.71,-122.6762,-122.6762
555,karratha,-20.7377,116.8463,25.32,67,0,6.48,116.8463,116.8463
556,banmankhi,25.8833,87.1833,23.08,71,71,1.93,87.1833,87.1833
557,taroa,8.7058,171.2275,27.92,80,100,7.73,171.2275,171.2275
558,faxinal,-24.0003,-51.3194,16.57,98,100,0.66,-51.3194,-51.3194
559,callao,-12.0667,-77.15,21.16,73,75,4.63,-77.15,-77.15
560,saida,34.8303,0.1517,22.97,32,100,2.1,0.1517,0.1517
561,berezovyy,51.6667,135.7,-2.66,56,100,0.68,135.7,135.7
562,kapa'a,22.0752,-159.319,22.18,84,20,2.57,-159.319,-159.319
563,ilheus,-14.7889,-39.0494,27.86,58,69,4.64,-39.0494,-39.0494
564,lawas,13.764,121.0566,24.99,81,100,1.93,121.0566,121.0566
565,tokar,18.4254,37.729,29.91,66,88,6.09,37.729,37.729
566,tarawa,1.419,172.984,27.05,89,75,1.54,172.984,172.984
567,hotan,37.0997,79.9269,14.65,19,38,2.11,79.9269,79.9269
568,sungailiat,-1.85,106.1333,27.33,79,58,2.76,106.1333,106.1333
569,zouerate,22.7187,-12.4521,35.88,9,0,2.24,-12.4521,-12.4521
570,miandoab,36.9694,46.1027,14.95,56,100,1.29,46.1027,46.1027
571,sabha,27.0377,14.4283,25.96,22,0,3.25,14.4283,14.4283
572,gisborne,-38.6533,178.0042,15.64,98,99,2.06,178.0042,178.0042
573,porto novo,6.4965,2.6036,28.36,66,100,0.91,2.6036,2.6036
574,saint-francois,46.4154,3.9054,13.14,77,0,2.06,3.9054,3.9054
575,meadow lake,34.8014,-106.5436,9.48,34,0,1.34,-106.5436,-106.5436
576,arkhangel'sk,64.5401,40.5433,-4.93,92,96,2.98,40.5433,40.5433
577,altamont,42.2068,-121.7372,7.66,62,0,0.89,-121.7372,-121.7372
578,kruisfontein,-34.0033,24.7314,16.01,78,77,7.15,24.7314,24.7314
579,lopatinskiy,55.3406,38.7256,8.65,85,100,1.79,38.7256,38.7256
580,sarnia,42.9787,-82.4041,5.53,57,75,3.13,-82.4041,-82.4041
581,sabang,5.8933,95.3214,27.74,77,100,5.37,95.3214,95.3214
582,cartagena del chaira,1.3349,-74.8429,36.2,36,75,1.94,-74.8429,-74.8429
583,demba,-5.51,22.2667,21.45,97,97,1.95,22.2667,22.2667
584,labytnangi,66.6572,66.4183,-10.56,97,99,1.29,66.4183,66.4183
585,mallow,52.1333,-8.6333,11.57,98,100,7.29,-8.6333,-8.6333
586,crane,31.3974,-102.3501,9.17,31,0,2.24,-102.3501,-102.3501
587,kuanda,56.3161,116.0806,-16.22,86,66,0.39,116.0806,116.0806
588,las margaritas,16.3167,-91.9833,21.84,50,80,3.14,-91.9833,-91.9833
589,na wa,17.4897,104.1006,21.64,85,27,2.31,104.1006,104.1006
